reviews,label
Saya padahal sangat senang dengan adanya shopaylater dan saya sudah memakainya sampai satu tahun.  limit saya masih 500 ribu.  Bisa untuk pembayaran listrik. tapi sekrng kebijakan shopee limit di kosong kan tidak ada limit. .  Sungguh Sangat kecewa padahal saya selalu tepat pembayaran.  Kalau nnt saya sudah lunasi saya akan uninstal aja. tapi sebelumnya terima kasih sudah bnyk bantu di kala sedang susah. . terima kasih,__label__3
"Sudah melaporkan permasalahan nya tpi tidak ada perubahan sama sekali.  Masih aja tidak bisa memilih metode pembayaran, yg tdi nya ga kecewa skrg malah jdi kecewa karna tidak ada respon apapun mengenai permasalahan ini.  Saya berharap pihak shopee bisa memperbaiki masalah ini, terima kasih. ",__label__3
   express sial sumpah opsi doang pakai jnt maksa orang pakai jasa please maksa jelek layan,__label__1
Apa lagi liat di shopee susah juga sinyal y,__label__1
"Tbtb shopee saya tidak bisa melihat pengiriman dan keranjang, tidak bisa mengetik apa yg di beli cuma bisa lihat gambar, padahal saya ingin mengetahui barang kapan sampai, kecewa",__label__3
Maaf shopee ongkirnya jangan mahal² kadang pusing sama ongkirnya.  Mantap,__label__5
"Pak knpa sihh klo d layar hp saya suka ada ikla""shopiy ??meresahkan",__label__1
   gimana event tarik dasar event cacat,__label__1
Satu bintang dulu.  Pulsa saya sudah satu hari lebih gk masuk2. ,__label__5
"Saya tidak bisa login dengan aplikasi, saat coba login selalu ada notif ""jaringan bermasalah"", tetapi saat saya coba login via browser ternyata bisa, jadi sementara saya hanya bisa akses shopee via browser, tidak bisa via aplikasi, mohon diperbaiki",__label__3
Rugi bgt KL Ndak download shopee. tau gitu download mulai dulu,__label__5
belanja online terbaik. ,__label__5
"Shopee express kok lama banget selalu gagal delive 2x baru bisa ke kirim .  Susah ganti jasa kirim sekarang bikin ribet , biasa 3 hari pake shopee express bisa 1 minggu .  Tolong untuk pihak kurir nya lebih propesional dalam menjalankan kerja dan jam operasional nya .  Kalau masalah pelayanan call center shopee ramah cuman jasa kirim nya ajh bikin ngelus dada . ",__label__3
Apa ni woii verifikasi puzzle. Bayak gayak luh. Bikin ribet,__label__1
"Tidak mamuaskan, uang saya 25k ga bisa di tarik tidak bisa bli shope fopd dan blnja barang",__label__1
"Pengiriman cepat, , kualitas produknya bagus, , , , top deh!!",__label__5
"Maaf ya aku kasih 3 bintang dulu karena pas mau ngambil voucher shopeepay 1Rp kok yg ""Samwon Express"" gk bisa dibeli katanya udh maks.  pdhl belum beli sekalipun.  Mohon diperbaiki ya Shopeenya",__label__3
Barang selalu sesuai dengan pesanan & pengirimannya cepat & belum pernah ada penipuan. ,__label__5
"Daftar jadi pengguna baru, katanya ada voucher promo shopeefood eh taunya gabisa dipake disuruh make coucher yg lain ... Mana udah topup shopeepay, kecewa banget",__label__1
  iya suka belanja,__label__5
bagus bgt . trimakasih shopee,__label__5
  kecewa layan  seller kunjung selesai,__label__1
Bagus.  Selalu langganan di shopee Tapi. .  programnya gk konsisten bgt.  Vocher COD gk ada.  Gratis ongkir kebanyakan SK.  Cashback makin dipangkas.  Hadeuh.  Dipermudah gt loh jgn ribet.  kebanyakan syarat. ,__label__3
"Setiap ada promo tanggal kembar, mignight sale pasti server down, mau bayar pakai shopeepay pasti gak bisa. Tolong dong diperbaiki",__label__1
Memudahkan saya untuk berbelanja online dan memudahkan saya untuk berjualan online selaku saya juga pelaku UMKM kecil,__label__5
Belinya harga 35 voucer gratis ongkir 0 ongkir 135rb sudah gile shope 😂😂,__label__1
Di shope lengkap barangnya . harga dari yg mahal sampe murah ada . oke deh,__label__5
"Aku anak yatim-piatu, dan keluarga aku susah cari uangnya.  Tapi saya malah kena tipu.  Kalau saya bisa kerja pun saya lakuin, tapi kalo cari kerja masih SMP dan belum punya KTP itu susah.  Semoga ada yang bantu Disini saya korban kena tipu, akun shopee aku di hack sama orang, dan shopee pay latter aku dipake.  Dan itu shopee pay latternya atas nama bulek aku karna aku masih 15th dan belum punya KTP.  Tapi yang disuruh bayar tetep aku,walaupun minta bantuan sama agen shopee tetep aja yang bayar aku. ",__label__3
"apalah akun ilang terus udah sering bkin akun,tetep aja tiba tiba ilang log out sendiri",__label__1
Mantap produk orisinil,__label__5
Membantu saya untuk berniaga,__label__5
Alhamdulillah hirobbilalamin,__label__5
"Mantap nih aplikasi nya,  cuman ingin fitur spinjam nya cepet keluar itu aja dah",__label__5
"Suka aplikasinya, tapi kalau gratis ongkir untuk toko² tertentu.  Beli banyak atau satuan.  Ongkirnya dihitung tetap 2 kg.  Padahal cuma mau beli satu.  Dan tetap bayar ongkir 1 kg.  Sama aja gak gratis ongkir :(",__label__3
Shopee😍😍😍😍😍😍😍 Aplikasi belanja yg betull2 menyenangkan.  apalgi skrg sdh ada shopeepay later. sangat mmbantu.  I like it shopee🥰🥰🥰🥰,__label__5
Untuk sejauh ini lumayan memuaskan namun ongkir pengiriman ke kalimantan masih mahal banget walaupun sudah memakai voucer gratis ongkir potongan ongkir juga masih terbilang mahal dan tidak semua toko memberi ongkir yang murah tolong ditingkatkan lagi harga ongkir untuk daerah daerah tertentu yang mengeluhkan ongkir yang terlalu mahal,__label__3
Belanja di shopee sangat memuaskan . ,__label__5
Sangat memuaskan dan di jamin tidak akan   dengan produk - produk yang ada di Shoppy,__label__5
"Sudah terlanjur nyaman belanja disini walaupun harus sering buka tutup apk untuk sekedar hapus cache karena ditengah pencarian barang tiba-tiba ngeLag (foto gak muncul dan lemot. )😭😭 Lama-lama bikin kesel juga sampai akhirnya nulis review.  Makin sini makin sering update apk tapi makin sering lemot, sudahlah pasti untuk voucher ongkir dan cashback pun makin berkurang kalaupun masih ada hanya untuk pembayaran shopee pay saja.  Semoga shopee bisa lagi seperti dulu atau lebih baik daripada yg skr. ",__label__3
Sangat memuaskan kalo belanja di shoppe tapi kalo beli barang atau baju suka lama datengnya min mohon di perbaikin lagi,__label__5
Hati2 kalau belanja online.  Lihat deskripsi dan komen terlebih dahulu. ,__label__5
Aplikasi bayak kocok gini lah,__label__1
  spaylater tampil bayar tagih takut bunga tampil coba hapus chace tampil,__label__3
"Makin kesini makin aneh sistem shope pay laternya, saya membayar tagihan tapi limit saya tidak kembali lalu saya melakukan pemesanan malah tagihan masuk ke bulan agustus padahal harusnya saya sudah tidak ada tagihan lg bulan agustus karena sudah saya lunasi sesuai yg tertera ditagihan",__label__3
"Untuk aplikasinya bagus sangat membantu.  Tpi masalahnya tiap sya kasi nilai selalu keluar tiba"" dan harus ngulang lgi.  Awalnya bodoamat tpi pas sya mau kasi nilai gitu lagi dan lagi sampe 5× lebih ga jdi kasi nilai.  Padahal jaringan bagus",__label__3
"Ok,  dan bisa dipercaya.  Tp please promonya dibnyakin lg dong hehehe",__label__5
"Mau tanya kemaren saya dapat paket 3 kali dalam 1 hari dengan jumlah seluruh paket 2. 8 rts,,tapi saya tidak memesan barang dan di hp akun shopee pun tidak ada pembelian. . kok bisa begitu apakah aku saya di hack orang atau apa saya tidak paham. ",__label__3
Belanja di sini kita di manjakan dengan gratis ongkir.  Mantab,__label__5
  bantu khusus ppkm tinggal gampang,__label__5
Cara kerjanya baik. . tapi kenapa ya saya sudah 3 kali di telpon orang yang mengaku call center shopee. .  ingin menipu dengan modus memberi voucher cashback bertujuan membajak akun shopee saya. .  padahal saya baru satu bulan memakai aplikasi ini. . ,__label__3
Selalu terbaik dengan pelayanannya 🤗🤗🤗,__label__5
promo gratis ongkir kok ga gratis beneran 🙊🙈,__label__1
"Shopee segera ya maintenance nya,  saya mau lakukan pembayaran nih via transfer bank",__label__5
"Dari kemaren mau beli pulsa lampu dan lain"" ia susah tolong kerja sama ia dong",__label__5
"Belanja di Shoppe bnyak dapat vocher gratis ongkir, ,  jdi makin seneng langganan order di Shoppe",__label__5
"Ganti hp dengan email dan nomor yg sama gak bisa login gagal terus diverifikasi wajah. Password ok verifikasi sms ok. Komplain cs suruh nunggu 3hari suek banget mau belanja suruh nunggu 3 hari. Setelah 6 tahun saya setia belanja di shopee, sorry harus saya uninstall karna semakin banyak update aplikasi bukannya tambah baik malah tambah kacau",__label__1
"Asal banned aja, saya rugi!!!",__label__1
"Bagus sih, memudahkan belanja online semuanya aku cari di shopee.  Tapi banyak yg bintangnya kurang bagus, jadi bingung kalo beli produk.  Banyak voucher gratis ongkir gabisa dipake gimanaa sihh?????",__label__3
"1. suka crush diatas jam 23. 00 wib,percuma banyak fitur (games,live,dll). 😀balik lagi kemenu awal 2. aplikasi m-banking suka gangguan (saya bisa attached warning apabila diminta)di shoppepay saat mau top-up/pada saat mau checkout dipilihan pembayaran. Padahal data speed oke,doping wifi juga,saldo ada😀. ",__label__3
"helo shopee kenapa apk shopee ini sering sekali erro ketika mencari produk ataupun sedang melihat profil.  selalu tulisannya ""ups terjadi kesalahan,silahkan coba lagi"" pdhl signal bgs, data paket jg masih bnyk tp kok ky gitu terus. . . pake wifi jg terkadang seperti itu.  Tolong d perbaiki yaa. . . . soalnya ini sangat menjengkelkan trimakasih",__label__3
"Sebagai pengguna Shopee lumayan lama, sedikit komplain kenapa banyak sekali toko2 dan produk yg tidak terdaftar baiklah kalau memang ada masalah sama toko tersebut tapi proses ini terlalu lama tidak satu atau dua tapi banyak, jlskan jg kenapa seperti itu sampai kapan ini? Ini terlalu lama tulis batas kira kira ini berlangsung berapa lama aku muak sekali sudah lama sekali aku menunggu.  Ketidakjelasan ini mau sampai kapan? &untuk beberapa voucher gratis ongkir terlalu banyak yg hrs pkai Shopeepay",__label__3
"Sering belanja tp yg saya sesali disini kenapa ekspedisi itu2 aja, EKSPEDISI lain sering tidak muncul padahal, kostomer juga punya HAK untuk memilih ekspedisinya min, jd untuk kolom kurir di ubah seperti dulu lg yg bisa di pilih kurirnya, saya percaya di shopee karna banyak toko yg sesuai pencarian kebutuhan.  Sementara bintang 3,nanti kalo sudah ada perkembangan tentang ekspedisi yg jangan flat itu2 aja, kadang kostomer jg mau memilih ekspedisinya sendiri. ",__label__3
sangat membantu di saat ingin belanja online.  apapun yg kita cari semua ada di shopee.  🙂,__label__5
Kenapa ya sekarang cash back vouchernya banyak yang tidak bisa digunakan meskipun dah belanja diatas 150rb per transaksi.  Padahal sy sring blanja nih terutama disituasi seperti sekarang.  Menurun nih cashbacknya. . ,__label__3
"Tolong dong jangan apa² harus shopee pay ,,, Udah gitu voucher yg kita klime jg ga bisa dipakai di toko walaupun toko tersebut bertanda xtra gratis ongkir , jangan apa2 hrs shopee pay trus dong , gak mudah lho daftar shopee pay nya, gak semua orang punya atm , jg banyakin lg gratis ongkir nya , bukan voucher shopee pay yg banyak ,yg sudah ada vouchernya gak bsa dipakai sama sx . .  Kecewa saya . .  Tolong baca dong ulasan saya",__label__3
Untuk shopee : kalau bisa barang apapun bisa di bayar di tempat.  Baik pakayan elektronik. .  Dan termasuk HP .  Permudahnya orang belanja dan orang tidak takut untuk belanja.  Karna takutnya ada penipuan.  Gimanapun 1000 itu adalah uang,__label__3
"Shopee semakin eksis malah semakin mempersulit konsumen dengan pembagian jasa kirim yang bikin ribet.  Dulu dulu enak bisa pilih jasakirim yang diinginkan sekarang malah diubah dan dibagi menjadi 2 regular dan hemat.  Dulu barang datang nya cepat karna bisa pilih jasa kirim yang diinginkan dengan ongkirmurah.  Eh ini malah ekspedisi hemat, pengiriman sangat lama terkadang cust cust bamyak yangbatalkanpesanan karna barang terlalu lama datang. ",__label__3
Kenapa diberanda mau liat gambar ga bisa. . . gimana saya pesannya kalau ga bisa dilihat ya ???sudah saya log out dan log in lagi tetep ga ada gambar. . . sudah zaya hapus chache juga ga ada gambar ya ???,__label__3
"Sekarang di Shopee ngga ada voucher reguler atau khusus pengiriman luar pulau Jawa.  Jadi susah kalo mau pesen apa apa, sekarang voucher nya cuma ada voucher hemat doang, ngga bisa cod kalo pesen dari daerah Sumatra.  Jadi susah. ",__label__3
"niatnya mau update, eh malah harus install ulang.  koin udh byk jadi hangus.  trs pas log in harus dr awal lg.  pas mau verifikasi kode masukin no tlp, kan no tlp nya punya 1 gk bisa dimasukin lg.  gmn sih ini jdi gk nyaman buka aplikasi ini. . . .  mau c/o susah mau aktifin shopeepay juga gk bisa",__label__3
"kurang, apaan bilak balik isi nonrek untuk tarik dana malah suruh ngulang mulu ngulang mulu. Mana kayanya aplikasi no 1 di Indonesia, pelayanan ga  mengecewakan kurang, kecewa pokoknya",__label__1
Saya senang belanja di Shopee,__label__5
"HELP!!! 2 hari ini saya mengalami kendala apk lemot bnget padahal jaringan normal, bahkan sudah saya coba pakai WIFI, tapi tetap lemot.  Solusinya gmana min? Saya harus transaksi",__label__3
  kecewa layan  express barang rusak ganti kurir,__label__1
Free ongkir tapi pake limit di berat. Ngntod,__label__1
"Beli berbagai macam produk,  pilih lewat shopee.  mantul 👍🙏",__label__5
Lebih mudah pakai shopee,__label__5
Situs belanja OL andalanku,__label__5
Kalo pesan kebanyakan tidak sesuai di gambar mohon bantuannya,__label__1
Shope tolong perbaiki akun gw,__label__1
Makin hr makin payah,__label__1
  tolong langgan akun ditindaklanjuti masak minggu selesai selesai guna rugi mohon professional customer service,__label__1
Bagus sekali kalung van dan kaya nya saya sangat suka terima kasih shope,__label__5
Sumpah kecewa bnget sama shopee,__label__1
"Aplikasi bagus banget sumpah , puas blnja di shopee ,  terimakasih shopee!",__label__5
  hp mati,__label__3
"Shopee app parah order kaga bisa , semua vocher kagak bisa di gunakan sama sekali , giliran komplen ke agen balasan itu"" terus gak ada hasil nya udah 2bulan... Promo cuma boongan doang biar laku pengguna app. Sewa dekicen aja bisa giliran komplen gak ada terusan'a selalu di putuskan oleh agen gk berguna payah... Gratis ongkir boong Vocher diskon boong Mu beli juga di persulit dengan alasan akun anda janggal sue.... Payah parah sue edun Dulu"" sih norml app ini sekarang udah beda permainan Lopade",__label__1
keren sangat mudah dan praktis,__label__5
Cod nya sekarang pale biaya pengemasan.  Udah mahal di ongkir.  Kena biaya pengemasan juga.  Aduuh memberatkan sekali,__label__3
"Ok shopee , selalu semangat memberikan bonus untuk kami pemain kecil ini wkwkwk",__label__5
shopee expres lemot. buat kalian yang mau chekpout barang jangan pernah pake shopee expres. lebih baik pake jasa pengiriman yg lain. jangan shopee express... shopee layanan lemot #shopeeburuk,__label__1
"Saya suka belanja di shopee,  produk lengkap,  harga juga ok & gratis ongkir",__label__5
"pas akun saya jd gold malah voucher gratis ongkir bya gabisa dipake, mb apk nya juga makin banyak.  mohon untuk tidak memperburuk",__label__3
"Slmt malam, admin knp voucher gratis ongkir rp. 0 tdk ada d list pemakaian, padahal sudah d klaim?",__label__5
Ok bisa belanja tanpa hrs kemana2.  Cm klo bs disaat kembali pesan ditoko yg sm klo bs jngan brubah jd mahal dong 🙏🙏🙏,__label__5
Lumayan banyak diskon nya,__label__5
Kembangkan lagii,__label__3
shopee sangat membantu dalam segala hal.  pokoknya terimakasih shopee💕,__label__5
Katanya downlod shopee dapt hadiah setelah beli pertama bayar 1k eh pas chekout suruh bayar yang kuotanya di beli sama aja boong ingat didunia ini gak ada namanya gratis !!!!,__label__1
"semoga shopee bisa memperbaikinya,, sebaiknya penyimpanan aplikasi shoppe bisa di simpan dimemori eksternal Hp,, karena Hp saya memori nya kecil. .  jadi kalo mau download aplikasi harus di simpan dimemori eksternal supaya Hp memori kecil bisa ke download di memory eksternal",__label__3
Mengganggu slalu muncul,__label__1
"Hari Sabtu 04 Desember 2021 pukul 20. 10 wib transaksi token listrik sangat lambat,  padahal biasanya lancar jaya",__label__5
Menyenangkan,__label__3
"Susah payah nanam voucer di shopee tanam, begitu dpt voucer 4 rb dibuat belanja di alfa dgn jumlah saldo dan koin cukup, tapi malah di sistem dibilang; saldo kurang. .  Otomatis voucer jadi hangus. .  Shopee jelek bgt. .  Bye. .  22/12/2021 Berhubung voucernya udah di refund, Saya juga mesti objektif. .  Saya naikkan bintangnya jadi 3.  Semoga shopee trus brbenah jadi lbh baik. ",__label__3
Smoga terpilih utk bs aktipkan spl,__label__3
Shoope makin pelit dan sering eror knp si,__label__1
Pengiriman super cpt. barang nya bagus2. barang2 nya murah. ,__label__5
Tdk pernah   belanja di Sophee. tingkatkan terus dan pertahankan,__label__5
Bagus bangt aku udah pakai shopee udah ada 5 taun dan tetep aja tidak bermasalah tapi semoga shopee lancar selalu ya semangat shopee,__label__5
