reviews,label,review
"Ini shopee apaan dah..nyedian voucher cashback banyak ..giliran d c/o voucher tdk berlaku..padahal belanja jg sesuai syarat yg berlaku..itu voucher buat pajangan doank emng, ga bisa d pake..???sekali ny bisa d c/o..tau² nya ngilang...sue bet..mnding skalian ga usah d tampilin tuh voucher kalo mmang ga niat👎👎👎👎👎👎👎",__label__1,"__label__1 Ini shopee apaan dah..nyedian voucher cashback banyak ..giliran d c/o voucher tdk berlaku..padahal belanja jg sesuai syarat yg berlaku..itu voucher buat pajangan doank emng, ga bisa d pake..???sekali ny bisa d c/o..tau² nya ngilang...sue bet..mnding skalian ga usah d tampilin tuh voucher kalo mmang ga niat👎👎👎👎👎👎👎"
"Berkali-kali sya login tetap tak bisa, ganti perangkat lain, yg baru, yg lama, install n uninstall ulang pun tetap nga bisa 2 akun pun tetap tak bisa, selalu muncul tulisan jaringan bermasalah coba lagi nanti, sya kecewa",__label__1,"__label__1 Berkali-kali sya login tetap tak bisa, ganti perangkat lain, yg baru, yg lama, install n uninstall ulang pun tetap nga bisa 2 akun pun tetap tak bisa, selalu muncul tulisan jaringan bermasalah coba lagi nanti, sya kecewa"
Skrg beli di shopee jdi ragu karna akhir² ini barang sering kurang dikirimnya ada yg beda sama yg di pesen mana ga konfirmasi dlu sama kita main kirim² aja jdi kesel. kapok Deh belanja di shopee,__label__1,__label__1 Skrg beli di shopee jdi ragu karna akhir² ini barang sering kurang dikirimnya ada yg beda sama yg di pesen mana ga konfirmasi dlu sama kita main kirim² aja jdi kesel. kapok Deh belanja di shopee
Gk usah liat liat anjg,__label__1,__label__1 Gk usah liat liat anjg
"mohon kepada pihak shopee agar mengembalikan dana saya di akun "" sanimuhammad_ "" karna disana masih ada 200rbuan bagi saya sangat berarti uang segitu udah coba berkali² hubungin Cs tapi disuruh nunggu email balasan namun tidak bisa mambantu agar akun saya di aktifkan kembali tolong lah konsisten untuk menangani permalasahan saya kalaunya akun sudah tidak bisa digunakan karna "" dibatasi "" tolong lah disaat top up shopeepay agar digagalkan kalau begini saya sebagai pengguna sangat dirugikan",__label__1,"__label__1 mohon kepada pihak shopee agar mengembalikan dana saya di akun "" sanimuhammad_ "" karna disana masih ada 200rbuan bagi saya sangat berarti uang segitu udah coba berkali² hubungin Cs tapi disuruh nunggu email balasan namun tidak bisa mambantu agar akun saya di aktifkan kembali tolong lah konsisten untuk menangani permalasahan saya kalaunya akun sudah tidak bisa digunakan karna "" dibatasi "" tolong lah disaat top up shopeepay agar digagalkan kalau begini saya sebagai pengguna sangat dirugikan"
"Bru download pas mau di pake error' shoppee nya,,,UPS terjadi kesalahan,coba lagi nanti katanya",__label__1,"__label__1 Bru download pas mau di pake error' shoppee nya,,,UPS terjadi kesalahan,coba lagi nanti katanya"
"Sekarang shoppe, banyak bug saya mau bayar spinjam, sama shoppepayltr, susah amat, mau masuk shoppepayltr, ajh ""shoppe berhenti merespon"", padahal apl udah saya update trus.",__label__1,"__label__1 Sekarang shoppe, banyak bug saya mau bayar spinjam, sama shoppepayltr, susah amat, mau masuk shoppepayltr, ajh ""shoppe berhenti merespon"", padahal apl udah saya update trus."
"Halah flash sell klik bait doang, masa baru 0.0000 detik udah abis, ga jelas. Giliran belum abis langsung tulisan beli nya ga bisa di klik lah, atau kadang loading lama🗿",__label__1,"__label__1 Halah flash sell klik bait doang, masa baru 0.0000 detik udah abis, ga jelas. Giliran belum abis langsung tulisan beli nya ga bisa di klik lah, atau kadang loading lama🗿"
"Akun shopee saya terblokir dan perangkat,, saya sudah kirim foto KTP tetap saja masih belum tuntas kecewa sekali dengan pihak shopee skrng akun shopee saya tidak bisa di gunakan dan saldo shopepay saya masih nyangkut",__label__1,"__label__1 Akun shopee saya terblokir dan perangkat,, saya sudah kirim foto KTP tetap saja masih belum tuntas kecewa sekali dengan pihak shopee skrng akun shopee saya tidak bisa di gunakan dan saldo shopepay saya masih nyangkut"
Saya order snap on smile 1 set atas bawah 100% original. Yang saya terima y2000 produk pelurus rambut. Sudah komplin lalu di tawarkan voucer sebagai ganti kesalahan kirim. Tawaran di terima tapi tak ada kelanjutan.. Saya Atas nama konsumen yang dilindungi UU merasa dikecewakan oleh shopee.,__label__1,__label__1 Saya order snap on smile 1 set atas bawah 100% original. Yang saya terima y2000 produk pelurus rambut. Sudah komplin lalu di tawarkan voucer sebagai ganti kesalahan kirim. Tawaran di terima tapi tak ada kelanjutan.. Saya Atas nama konsumen yang dilindungi UU merasa dikecewakan oleh shopee.
Semakin kesini ga jelas buat shopefood nya . GPS maps nya benerin jangan bikin driver salah jalan . Saya yg malu jadi nya,__label__1,__label__1 Semakin kesini ga jelas buat shopefood nya . GPS maps nya benerin jangan bikin driver salah jalan . Saya yg malu jadi nya
"Ini gimna Shopee akun saya kok gk balik"" Padahal saya tidak melangar kode etik dan saya tidah pernah melangar hukum kok tiba-tiba akun saya diblok padahal masih ada saldo Shopee paynya mohon ini ada klarifikasi nya gimna, sudah saya email customer service nya tpi sampai sekarang blm ada balasan, saya kecewa dengan Shopee sekarang 😿😿",__label__1,"__label__1 Ini gimna Shopee akun saya kok gk balik"" Padahal saya tidak melangar kode etik dan saya tidah pernah melangar hukum kok tiba-tiba akun saya diblok padahal masih ada saldo Shopee paynya mohon ini ada klarifikasi nya gimna, sudah saya email customer service nya tpi sampai sekarang blm ada balasan, saya kecewa dengan Shopee sekarang 😿😿"
"Makin kesini kualitas syopi makin menurun. Mau buka apk aja lama bgt loadingnya, mau searching lama, mau liat keranjang lama. Ga berguna. Mana sistemnya skrg ga se dulu. Perbaikin dah klw ga mau bnyak yg pindah ke ijo atau rival barunya tiktok shop wkwk",__label__1,"__label__1 Makin kesini kualitas syopi makin menurun. Mau buka apk aja lama bgt loadingnya, mau searching lama, mau liat keranjang lama. Ga berguna. Mana sistemnya skrg ga se dulu. Perbaikin dah klw ga mau bnyak yg pindah ke ijo atau rival barunya tiktok shop wkwk"
kecewa .mending pake lazada,__label__1,__label__1 kecewa .mending pake lazada
"Mohon pihak Shopee lebih menyeleksi toko, yang kurang amanah mohon di delete atau blokir seperti minibest555 udah salah kirim barang, chat ga direspon, pengembalian dana lama ..Dan untuk konsumen hati2 jangan beli di minibest555 tidak amanah..untuk sekarang ini bukan bintang ⭐⭐⭐⭐⭐ tapi 👎👎👎👎👎",__label__1,"__label__1 Mohon pihak Shopee lebih menyeleksi toko, yang kurang amanah mohon di delete atau blokir seperti minibest555 udah salah kirim barang, chat ga direspon, pengembalian dana lama ..Dan untuk konsumen hati2 jangan beli di minibest555 tidak amanah..untuk sekarang ini bukan bintang ⭐⭐⭐⭐⭐ tapi 👎👎👎👎👎"
"Kenapa saya kasih bintang 1 , karna saya upgrade ke shopeepay gk bisa gagal trus, pdhl rajin blanja trs udh ada spaylaternya tetep aja susah udh 3 x coba. Itu aja si. Klau buat belanja alhamdulillah selalu sesuai dan cpt pngiriman nya dan responya. Saya suka Shopee. Sukses trs Shopee.",__label__1,"__label__1 Kenapa saya kasih bintang 1 , karna saya upgrade ke shopeepay gk bisa gagal trus, pdhl rajin blanja trs udh ada spaylaternya tetep aja susah udh 3 x coba. Itu aja si. Klau buat belanja alhamdulillah selalu sesuai dan cpt pngiriman nya dan responya. Saya suka Shopee. Sukses trs Shopee."
"Tolong respon kendala saya ini, akun saya ada pembatasan saat masuk akun, bagaimana ini solusinya saya ingin membayar tagihan, tapi kalo untuk masuk akun aja ga bisa nanti ada keterlambatan saya kena denda, padahal pembatasan dari pihak shopee nya, gimana solusinya mohon di respon, terima kasih",__label__1,"__label__1 Tolong respon kendala saya ini, akun saya ada pembatasan saat masuk akun, bagaimana ini solusinya saya ingin membayar tagihan, tapi kalo untuk masuk akun aja ga bisa nanti ada keterlambatan saya kena denda, padahal pembatasan dari pihak shopee nya, gimana solusinya mohon di respon, terima kasih"
"Sangat buruk pelayanannya. 2 akun tiba-tiba di blok/di tutup secara paksa. Itu adalah sumber penghasilan saya karena sudah platinum statusnya. Padahal tidak melakukan pelanggaran apa-apa. Buat akun shopee baru, sudah top up meski tidak banyak tapi justru di blokir shopee pay dalam keadaan saldo masih fresh belum dj belanjakan!! Menyesal sdh berlangganan di e commerce shopee ini. Mending ke lazada!!!",__label__1,"__label__1 Sangat buruk pelayanannya. 2 akun tiba-tiba di blok/di tutup secara paksa. Itu adalah sumber penghasilan saya karena sudah platinum statusnya. Padahal tidak melakukan pelanggaran apa-apa. Buat akun shopee baru, sudah top up meski tidak banyak tapi justru di blokir shopee pay dalam keadaan saldo masih fresh belum dj belanjakan!! Menyesal sdh berlangganan di e commerce shopee ini. Mending ke lazada!!!"
"Masalah verifikasi karena gagal wajah padahal saya udah bisa tapi gak cocok sama aku kok pak? Sudah pernah pake KTP buat verifikasi udah bisa pak, ga bisa masuk kayak verifikasi masih gagal tuh pak",__label__1,"__label__1 Masalah verifikasi karena gagal wajah padahal saya udah bisa tapi gak cocok sama aku kok pak? Sudah pernah pake KTP buat verifikasi udah bisa pak, ga bisa masuk kayak verifikasi masih gagal tuh pak"
"Paling ngga mau kasih bintang 1, Tapi ini keterlaluan sih. Customer service Tidak professional, ngomong bertele"" Dan membuat saya menghabiskan banyak Pulsa tapi Tidak ada SOLUSI apapun. Sekian Lama saya pakai SHOPEE baru Kali ini Beli Token 1Jt tapi ga bisa di input, pengajuan pengembalian dana juga di Tolak.!!!! Padahal sudah saya berikan bukti"".!!!",__label__1,"__label__1 Paling ngga mau kasih bintang 1, Tapi ini keterlaluan sih. Customer service Tidak professional, ngomong bertele"" Dan membuat saya menghabiskan banyak Pulsa tapi Tidak ada SOLUSI apapun. Sekian Lama saya pakai SHOPEE baru Kali ini Beli Token 1Jt tapi ga bisa di input, pengajuan pengembalian dana juga di Tolak.!!!! Padahal sudah saya berikan bukti"".!!!"
"Saya baru ganti HP dan daftar ulang shopee, sebagai pengguna shoope baru ada voucher diskon 20 ribu min. belanja 50, setelah saya pakai dan hendak Checkout tidak bisa karena ada notif vouchernya tidak sah, lahh sama aja bohong",__label__1,"__label__1 Saya baru ganti HP dan daftar ulang shopee, sebagai pengguna shoope baru ada voucher diskon 20 ribu min. belanja 50, setelah saya pakai dan hendak Checkout tidak bisa karena ada notif vouchernya tidak sah, lahh sama aja bohong"
Jngan download Shopee deh nanti eror ilang saldonya,__label__1,__label__1 Jngan download Shopee deh nanti eror ilang saldonya
"Update shoppe 9.9 Bkn nya lbh  malah lbh parah, Buat apa gw banyak klaim free ongkir tapi GAK ADA 1 PUN YANG BISA KEPAKE ASTAGFIRULLAH!!!!! BELANJA DI SHOPPE MALL GA BS, TOKO BIASA GA BS, MAU NOMINAL KECIL ATAU SAMPE BRP RATUS RIBU TTP AJA GAK BISA PAKE FREE ONG ?? MAU YG EXTRA , MAU YG BIASA , BRP X GW BELANJA GAK BISA DI PAKAI PDHL UD BYK GW KLAIM. JD BUAT APA ADA FREE ONG ?!!!!!!?! ADoh",__label__1,"__label__1 Update shoppe 9.9 Bkn nya lbh  malah lbh parah, Buat apa gw banyak klaim free ongkir tapi GAK ADA 1 PUN YANG BISA KEPAKE ASTAGFIRULLAH!!!!! BELANJA DI SHOPPE MALL GA BS, TOKO BIASA GA BS, MAU NOMINAL KECIL ATAU SAMPE BRP RATUS RIBU TTP AJA GAK BISA PAKE FREE ONG ?? MAU YG EXTRA , MAU YG BIASA , BRP X GW BELANJA GAK BISA DI PAKAI PDHL UD BYK GW KLAIM. JD BUAT APA ADA FREE ONG ?!!!!!!?! ADoh"
"Saya pake shopee udah lama banget,sering belanja untuk keperluan pribadi maupun untuk dijual lagi,, Tapi kok ya makin kesini makin ga   ,makin lemot,ongkir juga makin mahal,bahkan barang yg di jadiin flash sale barang"" ga guna,",__label__1,"__label__1 Saya pake shopee udah lama banget,sering belanja untuk keperluan pribadi maupun untuk dijual lagi,, Tapi kok ya makin kesini makin ga   ,makin lemot,ongkir juga makin mahal,bahkan barang yg di jadiin flash sale barang"" ga guna,"
"Bela belain top up biar di terima paylater nya,, sama aja di tolak terus... 3x dftr paylater shopee gk di terima ..",__label__1,"__label__1 Bela belain top up biar di terima paylater nya,, sama aja di tolak terus... 3x dftr paylater shopee gk di terima .."
"Mohon maaf Bintang nya saya turun kan jadi 1. Shopee makin hari ongkirnya makin ngadi-ngadi. Ongkir di aplikasi dinaikkan dan tidak sesuai yg semestinya. Udah cek di aplikasi cek ongkir sekilo cuma 50an, tapi di aplikasi Shopee malah jadi 70an-80an/kg (luar Jawa) Yg baru join ke e-commerce lain aja ongkir Shopee iklannya doang gratis ongkir nyatanya malah ongkir lebih mahal dari barang",__label__1,"__label__1 Mohon maaf Bintang nya saya turun kan jadi 1. Shopee makin hari ongkirnya makin ngadi-ngadi. Ongkir di aplikasi dinaikkan dan tidak sesuai yg semestinya. Udah cek di aplikasi cek ongkir sekilo cuma 50an, tapi di aplikasi Shopee malah jadi 70an-80an/kg (luar Jawa) Yg baru join ke e-commerce lain aja ongkir Shopee iklannya doang gratis ongkir nyatanya malah ongkir lebih mahal dari barang"
Saya sangat kecewa dengan pelayanan shopee karena barang yang saya pesan hilang meskipun uangnya di kembalikan saya tetap kecewa,__label__1,__label__1 Saya sangat kecewa dengan pelayanan shopee karena barang yang saya pesan hilang meskipun uangnya di kembalikan saya tetap kecewa
"MOHONN DITINGKATKAN LAGI YAA SAYA BELI PULSA 5 HARI BELUM MASUK JUGA, DIAJUIN PENGEMBALIAN DANA SAMPE SEKARANG GA DIKEMBALIIN JUGAA GIMANA SIH!!!!!💩",__label__1,"__label__1 MOHONN DITINGKATKAN LAGI YAA SAYA BELI PULSA 5 HARI BELUM MASUK JUGA, DIAJUIN PENGEMBALIAN DANA SAMPE SEKARANG GA DIKEMBALIIN JUGAA GIMANA SIH!!!!!💩"
Jelek aplikasinya,__label__1,__label__1 Jelek aplikasinya
"Gajelas, delay banget dahal wifi aman jaya hadeh",__label__1,"__label__1 Gajelas, delay banget dahal wifi aman jaya hadeh"
"Mau update ke shopeepay aja di tolak terus. Alesan foto selfi kurang jelas. Udh pake 4 ktp dan di ulang"" jg sama aja. Ini sistem shopee ky tae.. udh jelas ktp di foto. Nik di ketik. Alesan selfi ga jelas. Buta kali mata lu.",__label__1,"__label__1 Mau update ke shopeepay aja di tolak terus. Alesan foto selfi kurang jelas. Udh pake 4 ktp dan di ulang"" jg sama aja. Ini sistem shopee ky tae.. udh jelas ktp di foto. Nik di ketik. Alesan selfi ga jelas. Buta kali mata lu."
"saya pelanggan shopee dr tahun 2017 sangat  dan recomen, kenapa tahun 2021 penanganan shopee menurun, dan barang2 pesanan di shopee lama sampai nya. klo begini sungguh sangat di sayangkan, dan sangat mengecewakan.",__label__1,"__label__1 saya pelanggan shopee dr tahun 2017 sangat  dan recomen, kenapa tahun 2021 penanganan shopee menurun, dan barang2 pesanan di shopee lama sampai nya. klo begini sungguh sangat di sayangkan, dan sangat mengecewakan."
Setelah di upgrade malah tidak bisa di gunakan untuk belanja. Selalu keterangannya periksa jaringan.udh di log out n login lagintetep. Uninstall n install lagi jug tetep. Pdhal sedangbutuh. Mau kontak cs nya ndak bisa. Makin gak jelas.,__label__1,__label__1 Setelah di upgrade malah tidak bisa di gunakan untuk belanja. Selalu keterangannya periksa jaringan.udh di log out n login lagintetep. Uninstall n install lagi jug tetep. Pdhal sedangbutuh. Mau kontak cs nya ndak bisa. Makin gak jelas.
Saya kecewa bener² kecewa sudah 1 minggu saya engk bisa chekout dan engk bisa buka shopepay .. selalu bahasanya jaringan erorr kalau engk halaman bermasalah silahkan muat ulang. Selalu terus begitu ...padahal saya dah lama banget belanja di shopee sudah gold lagi ... sudah ikuti arahan petunjuk bahkan tlp CS shopee nya juga .. tapi tetap saja begitu ... mohon arahan petunjuknya buat admin .... saya suka bangets belanja disini ...🙏🙏🙏,__label__1,__label__1 Saya kecewa bener² kecewa sudah 1 minggu saya engk bisa chekout dan engk bisa buka shopepay .. selalu bahasanya jaringan erorr kalau engk halaman bermasalah silahkan muat ulang. Selalu terus begitu ...padahal saya dah lama banget belanja di shopee sudah gold lagi ... sudah ikuti arahan petunjuk bahkan tlp CS shopee nya juga .. tapi tetap saja begitu ... mohon arahan petunjuknya buat admin .... saya suka bangets belanja disini ...🙏🙏🙏
"Pokoknya jangan download ini, penipuan katanya kalo pake shoopepay gratis ongkir pas udah di isi shoopepay malah voucher nya ga bisa digunain, jangan download ini biar. Makin sepi",__label__1,"__label__1 Pokoknya jangan download ini, penipuan katanya kalo pake shoopepay gratis ongkir pas udah di isi shoopepay malah voucher nya ga bisa digunain, jangan download ini biar. Makin sepi"
"Mau ngubah Pin shopeepay karna lupa,dan ternyata ngga bisa diganti pinnya katanya buat keamanan akun coba lagi nanti,nanti nya kapan,coba deh jangan diperumit kan cuma mau ngeganti pin aja masa ngga diperbolehkan,,,kan jdi sayang kalo saldo shopeepay nya ngga ke pake gara2 Pin nya kga bisa diganti,tolong ya diperbaiki jangan seperti ituu.",__label__1,"__label__1 Mau ngubah Pin shopeepay karna lupa,dan ternyata ngga bisa diganti pinnya katanya buat keamanan akun coba lagi nanti,nanti nya kapan,coba deh jangan diperumit kan cuma mau ngeganti pin aja masa ngga diperbolehkan,,,kan jdi sayang kalo saldo shopeepay nya ngga ke pake gara2 Pin nya kga bisa diganti,tolong ya diperbaiki jangan seperti ituu."
"Halo Admin Shopee Saya Ada Keluhan Tentang Upload Foto Pada Saat kita Mau Upload Foto ,Foto terbaru tidak Muncul di Bagian Paling Atas , Tetapi Muncul di Bagian Paling Bawah Misalnya Orang Kirim foto Lewat WhatsApp ,Saat di save dan mau di Upload Di Shopee ,Fotonya Paling Bawah , Alhasil harus Scrolling Paling bawah untuk mendapatkan Foto terbaru Dulu sebelum update ngga begitu",__label__1,"__label__1 Halo Admin Shopee Saya Ada Keluhan Tentang Upload Foto Pada Saat kita Mau Upload Foto ,Foto terbaru tidak Muncul di Bagian Paling Atas , Tetapi Muncul di Bagian Paling Bawah Misalnya Orang Kirim foto Lewat WhatsApp ,Saat di save dan mau di Upload Di Shopee ,Fotonya Paling Bawah , Alhasil harus Scrolling Paling bawah untuk mendapatkan Foto terbaru Dulu sebelum update ngga begitu"
Awalnya nyaman bgt Shopee cuman akhir ini kesel gak ada pilihan lain buat kirim nya malah yg disediakan malah reguler yg j&t yg bener-bener bobrok abis gmn gak bobrok paket gua yg pertama gak dikirim alasan gua gamau ambil itu paket dan skrg gua mesen 3barang j&t lg tetep aja gak dikirim lg walaupun COD kan gua tetep bayar gua jg berharap bgt paket nya dateng apalagi Shopee aneh jelas j&t jelek knp gua yg kena bermasalah bilang kalo 3kali begitu gua gbisa bayar COD lg pokonya hapus j&t dr Shopee,__label__1,__label__1 Awalnya nyaman bgt Shopee cuman akhir ini kesel gak ada pilihan lain buat kirim nya malah yg disediakan malah reguler yg j&t yg bener-bener bobrok abis gmn gak bobrok paket gua yg pertama gak dikirim alasan gua gamau ambil itu paket dan skrg gua mesen 3barang j&t lg tetep aja gak dikirim lg walaupun COD kan gua tetep bayar gua jg berharap bgt paket nya dateng apalagi Shopee aneh jelas j&t jelek knp gua yg kena bermasalah bilang kalo 3kali begitu gua gbisa bayar COD lg pokonya hapus j&t dr Shopee
