reviews,label
Ini kenapa ya aku mau bayar tagihan listrik tapi option nya ngga muncul muncul.  Padahal search produk bisa & berhasil transaksi produk 2x.  Giliran bayar listrik option nya ngga muncul terus.  Tolong dibantu,__label__3
Aplikasi jelek banget massa lagi nge game malah ada iklan shopee,__label__1
Barang bagus harga murah nyaman di pakainya kurirbaik respon baik makasih Belanja di shoope murah dan praktis,__label__5
"Tolong buat shopee food nya cepet"" Adakan di Kalimantan dll jgn di pulau Jawa aja",__label__5
Saya sangat puas berbelanja di shopee ❤️ pokoknya akan tetap berlangganan bossq,__label__5
  update aplikasi main game  aplikasi,__label__3
"Kenapa aplikasinya keluar sendiri? Pas belum login normal ky biasanya, pas uda login trs agak lemot trs keluar dari aplikasi langsung.  Kenapa ini bisa terjadi? Gahabis pikir au sama shopee",__label__3
Mau bayar tagihan Spinjam malh ga bisaa log-in gmana si !,__label__1
Filter tokonya.......,__label__1
Untuk shops ak nggak sk,__label__1
Kok pengirimannya sangat lama ya tidak seperti biasanya apa masalah ya?,__label__1
Mau aktifin shopee paylater susah nya minta ampun selalu d tolak trs 🤦 Apa sii yg bkin gaa d ACC tuhh ? Ribet bat shopee skrg😔,__label__1
  maaf minimal akun  coba login mohon bantu lunas spaylater,__label__3
"Pelayanan baik,  informasi cepat,  produk yang diingin mudah didapat 🙏",__label__5
Udah kapok si pake spaylater ma spinjam. Ribet. Bikin rugi,__label__1
  tolong  fokus giveaway promo tolong lihat kendala proses loading aplikasi,__label__3
Sewaktu pembayaran trasfet sy begitu takut tertipu . ternyata dengan pasilitas dari shopee pesanan barang sy terjamin sampai 🙏🙏 trima kasi shopee,__label__5
"Tiap hari aplikasi log out sendiri, di login susah",__label__1
Tidak ada kata menyesal yaa kalau belanja di shopee. maunya belanja terus,__label__5
Banyak gratis onkirnya,__label__1
Belanja dishoopee aman terpercaya. ,__label__5
Kenapa Shopee saya selalu muncul terus kembali ke halaman? Tidak bisa mengunjungi toko? Ibi bagaimana solusinya?,__label__3
"Mau login ga masuk² , udah di update aplikasi nya tetep aja,apa yang salah apakah harus di hapus aplikasi nya",__label__3
"Cepat pngirimanny,  mudah mencari barang yg kita inginkan,  produkny jg bagus2",__label__5
Kalian perlu inspeksi app nya. .  ini aplikasi BERAT banget. .  bahkan app e commerce seberat jauh lebih enteng di hp yg sama,__label__3
"Belanja di shopee enak banget murah"" banget , sukses selalu buat shopee. ",__label__5
"Makasih shopee, banyak banyakin gratis ongkir ya wkwk",__label__5
Sangat bagus sekali untuk saya,__label__5
Kecewa trabsaksi pulsa 25k indosar saya tidak masuk setelah 4 jam dan saya ajukan pengembalian dana malah di tolak trus shopee kirim email pulsa sudah dikirim pas di cek ga ada masuk pulsa malah dsuruh hubungi cs indosat fix kecewa saya padahal udh 4 jam pulsa ga masuk kan harusnya pengembalian dana disetujui udh ditunggu 2×24 jam malah ditolak pengembaliannya,__label__1
Shopee lagi error ta? Kok dari tadi koneksi error.  Pake wifi error pake paketan juga error. ,__label__3
Paylater sama pinjaman nya mahil bunga ny. . ,__label__3
Masih percaya sama shopee krn selama berlangganan. produknya sesuai dgn yg aku butuhkan pada saat aku mager,__label__5
"Tak kasih bintang 5,  karena aplikasi nya sering keluar sendiri :(",__label__5
Memberikan kemudahan,__label__5
"Aplikasi bangke emnkk.. Penipu, tiba saya punya masalah akun saya di bajak tidak bisa di hubungi operator nya, slalu di tolak. Tolong donk aplikasi di perbaikin lagi.",__label__1
Ini aplikasi susah buat pesen,__label__1
"Shopee adalah platform online shop favoritku, karena disini banyak barang yang harganya murah, & gampang mendapatkan gratis ongkir di Shopee.  Yang saya tidak suka itu kenapa sih harus selalu rutin update tiap ada event bulanan (seperti contohnya 8. 8 di bulan Agustus, 9. 9 di bulan September dst) harus update.  Bukannya kalau cuma ada bug aja, ini kok malah tiap bulan, kan habis-habisin memori dan kuota. . .  Dan tolong ukuran aplikasinya diperkecil. ",__label__3
"Barang saya terima rusak parah,saya mengajukan pengembalian barang,berlangsung beberapa hari dan yang saya dapatkan hanya tambahan waktu untuk informasi disetujui atau tidaknya barang tsb.apakah shopee hanya di program oleh satu orang dan satu komputer saja ? Penanganan masalah anda lelet terkesan diam.",__label__1
Aplikasi toIoI suka force closed,__label__1
Sangat memuaskan belanja di shopee cuma yg gak saya sukai adalah banyak kecurangannya dan beli item dibatasi pas main game shopee go,__label__5
  bagus murah,__label__5
Awal nya suka belanja d shopee Tapi makin kesini gratis ongkir nya sering banget gak bisa di pake.  Sebelum ada tagihan spaylater pun tetep gitu juga gak bisa pake gratis ongkir nyaa Tolong dong perbaiki sistem nya lagii Mau belanja jadi susah kalo gak ada gratis ongkir lagi.  Mana jualan onlen lagi 😌,__label__3
Kenapa ya sekarang kurir pengirimnya gak bisa milih( khusus keluar pulau jawa). .  Terus kurir nya juga ganti2. .  Dan pulau jawa kagak ke pake gratis ongkir?,__label__3
Kecewa penarikan uang ke atm malah ga masuk sampe skrrang udah 1 bulan,__label__1
"Kak kenapa nggak bisa di dowlod shoppe nya kak ,karena ada kesalahan kak, karena filter nya tidak berfungsi kak",__label__3
Sistem cod sekarang gk ada kecewa banget udh tau di desa ku gk ada indomaret,__label__1
"Belanja dr baju sendiri , baju anak²,  kebutuhan rumah,  dll emang selalu di shopee. ",__label__5
Apk yg bagus mudah untuk belanja,__label__5
"Bintangnya aku ubah jadi bintang 5,  karena sudah bantu permasalahan di shopee.  Trimakasih shopee🥰🥰🥰",__label__5
Apknya baguss!!!,__label__5
"Saya ingin sekali berhenti dr aplikasi ini tp karna sdh 2 x dihapus dan diaktifkan lg malah tidak bisa dihapus sama sekali,saya sangat sedih dan menyesal,,saya ingin berhenti shopping😭",__label__3
"Setelah ekspedisi dikelola sm pihak shopee.  Sy sangat sangat tidak nyaman, krn kita sbg konsumen lh yg mngetahui ekspedisi yg terbaik dan gk baik dikota tempat kita tinggal.  Bahkan saat ini, barang sy nangkrak di ekspedisi tempat sy tinggal.  Bayangkan seminggu nangkrak di Medan.  Sementara rumah sy jg disekitaran medan.  Wadduuhh. . .  parah banget",__label__3
"Sudah melaporkan permasalahan nya tpi tidak ada perubahan sama sekali.  Masih aja tidak bisa memilih metode pembayaran, yg tdi nya ga kecewa skrg malah jdi kecewa karna tidak ada respon apapun mengenai permasalahan ini.  Saya berharap pihak shopee bisa memperbaiki masalah ini, terima kasih. ",__label__3
"Selamat tahun baru Buat apk. shoppe, semoga makin laris dan selalu jaya. ",__label__5
"Kenapa sekarang ganti nomor dipersulit sedangkan nomor lama yang tertaut sudah hangus , padahal cuma mau memperbarui no telepon saja dipersulit jadi males pake shoope mending ke toko sebelah aja jd saya memutuskan hapus akun saja . Thanks min udah buat kecewa .",__label__1
Shopee pay aku jebol astaga 😭 kena hack,__label__1
Maksih aplikasi sangat membantu,__label__5
Ko susah buka aplikasi nya lama sekali kenapa ya. . begitu buka aplikasi shopee ga langsung ke buka harus nunggu 4-5 menit🤦‍♂️🤦‍♂️,__label__3
Saya mau ambil pulsa 30rb gartis katanya tapi bas di ambil suruh bayar,__label__1
"Sekarang vouchernya banyakan khusus shopeepay jadi percuma deh punya voucher banyak2 ,sekarang mah beda dengan yg dulu banyak voucher yg biasa sekarang pada saat ada shopeepay jadi sedikit terganggu, padahal udah sangat lama pakai shopee dan baru2 ini sedikit kecewa dengan shopee",__label__3
"Mohon maaf bintang di turuni semakin kecewa jasa pengiriman lama alamat jasa pengiriman tidak ada,semakin lama semakin mengecewakan biasanya paket 3 hari datang walaupun pandemi sekarang 1 minggu lebih paket tidak datang, pilihan jasa pengiriman shopee sendiri namun lama.",__label__1
"Mudah penggunaan app-nya, banyak produk-produk kebutuhan dengan harga terjangkau.  Belum ada kolom penilaian untuk jasa pengiriman yang dipilih, ada banyak kasus dimana barang dalam keadaan baik saat dikemas tetapi mengalami kerusakan saat proses pengantaran.  Banyak seller yang kurang responsif dan tidak cepat mengupdate jumlah stock dan varian barang yang tersedia sehingga pembeli kerap kecewa,terlebih jika tak dihubungi dahulu untuk perubahan produk atau varian malah langsung kirim yang berbeda",__label__3
Kecewa dengan penanganan pengaduan nasabah,__label__1
"Gimana sih,sekarang di akun saya kalo penarikan dana shopee pay sering nggantung menunnggu terus padahal sebelumnya lancar bisa langsung masuk punya temen temen saya juga lancar tapi kenapa punya saya sering menggantung,terimakasih",__label__3
Kecewa respon kode verifikasi nya lambat hampir 1 abad baru terima kode verifikasi nya,__label__1
  bagus diskon,__label__5
parah sih shopee pembayan angsuran gagal..jatuh tempo lagi.. sedih bngt,__label__1
apk gak jelas,__label__1
Kok sekarang mau check out susah bgt udh berkali2 dicoba. . . . . .  Selalu gagal. . . .  Perasaan dulu tidak seribet ini. . . .  Tolong perbaikan nya dan trimaksh,__label__3
"Shopee makin di update makin parah , barang yg sudah dipajang hampir setahun gak pernah ada masalah , tiba2 byk item yg dihapus tanpa alasan jelas .  Total 600 item cuman 72 item yg tampil .  KECEWA",__label__3
Pengirimannya cepat. ,__label__5
Bagus tapi kadang masih aja ada toko yang nipu sama customer nya,__label__3
Sll puas bulanja d shoppe. gk akan berpaling ke yg lain. ,__label__5
"Padahal saya sdh selesai misi kaos shopee di tgl 5. Pas mau klaim vocer stoknya habis"" terus. Saya kan jg ada kerjaan lain gak cuma mantengin shopee mulu. Sampek mlm juga d cek habis stoknya. Skrg d komplain kok katanya salah saya. Bikin acara tp gak mau cek stok barang. Stok habis d biarin lama"". Org suruh tiap menit buka shopee buat cek stok. EMANG KERJAAN CUMA LIHAT SHOPEE DOANG??? EMANG ORG CUMA MIKIRIN VOCER SHOPEE DOANG??Hangus itu vocerku. Pake sendiri sana kaosnya. Males pake shopee 💩💩",__label__1
Mantap ada gratis ongkir dan bisa beruntung memenangkan mobil motor hp dan dll,__label__5
Menyesal saya paketnya diembat kurirnya sendiri,__label__1
"Eh iya.  Mau ngasih tau.  Apa Ini salah atau benar.  Saya lihat icon Dikemas dan dikirim bukannya itu Kebalik.  Di kemas icon nya Mobil, di kirim icon nya Kardus packingan.  Hmm.  Bantu jawab shopee.  Saya tidak bisa tidur sudah 3 hari mikirin ini. . ",__label__3
Ongkir nya mahal,__label__1
"semakin sering belanja, semakin banyak bonus ongkir, tetap oke lah",__label__5
Saya kurang nyaman dengan sope yg skrg.  Cod sllu g bs d gunakan.  Saya fkir hp saya yg ngulah.  Pny mama dan adik saya juga g bs cod nya.  Sope pay jg g bs d gunakan.  Saya harus gmna,__label__3
Kenapa sekarang belum bisa tf di sopipay parah dah lama bener,__label__1
"Selama ini sy belanja online via shopee tdk ada masalah,  semoga begitu terus. ",__label__5
  bagus moga tingkat kerja puas langgan,__label__5
"Sasuga banyak celah penipuan. . .  Pembeli harus teliti dan kritis biar gk kemakan kata² . . .  harus tahan jangan tekan tombol terima, pahami cara balikin barang.  App Bagus buat yg uda pinter gak ketipu . . . Apapun itu. ",__label__3
Belanja online favorit di Shopee,__label__5
VOUCHER SHOPEEFOOD GA BISA DI PAKE PADAHAL SAYA PENGGUNA BARU.,__label__1
  limit shopepaylater main beku pemberitahuan kesal,__label__1
"Aku Pengguna lama shoppee pay late.. Benar benar Lintah Online, bunganya besar banget. Kemarin habis dinasehati pak ustat Bunga yg besar dan memberatkan adalah Riba. SPaylater adalah riba.. LINTAH ONLINE.",__label__1
  sayang  sayang layan bagus giveaway,__label__5
Suka banget belanja di shopee,__label__5
Sangat membantu dan memudahkan,__label__5
Iklannya bikin kesel saat pertandingan badminton,__label__1
"Minta tolong dong dri pihak shope pengirimannya jgn cuman pake J&T doang dong,, soalnya skrn J&T lambat skrn",__label__3
Nyobain beli pertama kali. . . tp lambat. . .  bayar tggl 1 okt 2018. .  ktnya lg di kemas. .  tggl 12 okt malah ngabarin ternyata warna sesuai pesanan habis. .  bagaimana bisa. .  ktnya sdg d kemas memakan waktu 5-8 hari. . .  tp lbh dri 10 hari malah ngabarin warna habis. . aneh. . ,__label__3
"Masih ada seller yg gag bertanggung jawab,baiknya toko yg dah lama gag aktif di ignore aja.  Seolah modus untuk refund ke shoopee pay klo transaksi cancel.  Verifikasi data jg di persulit, jd gag bisa mutasi saldo ke rekening tujuan. ",__label__3
"Voc deals makin pelit, ga pernah dapet gua",__label__1
"Maaf ya saya turunkan ratingnya.  Shopee sekarang lemot sekali, banyak errornya.  Apalagi shopeepaylater nya terkadang tidak muncul waktu mau CO.  Update selalu teratur ya saya, tapi tetap aja bermasalah.  Tolong diperbaiki lagi sistemnya.  Sayang sekali kan turun rating gegara masalah beginian. ",__label__3
Apk yg sangat bagus untuk belanja online.  barang pesanan selalu sesuai,__label__5
"Shopee kenapa ya akhir2 ini lemot banget, padahal kuota masih banyak.  Udah diinstal ulang, diupgrade masih aja lemot.  Tapi ngebuka selain shopee mah lancar jaya.  Tolong dong perbaikannya. ",__label__3
Pelayanan nya makin menjelek,__label__1
"Kabanyakan voucer gratis ongkir untuk pengguna shopee pay ,masa voucer untuk metode pembayaran lain sekarang jarang banget ,mana Shopee yang dulu yang selalu memberikan voucer gratis ongkir untuk semua pembayaran dan tanpa minium transaksi",__label__3
Bikin hidup semakin mudah,__label__5
"Shopee menurut saya solusi belanja yang mudah dan aman,  terimakasih 🙏",__label__5
Saya sebagai seller cukup terbantu dng shopee.  terimakasih banyak. ,__label__5
Memudahkan bagi kita yang gak suka belanja offline . sangat membantu n banyak promo,__label__5
AKUN DIBATASI PADAHAL LAGI MESAN BARANG 😡😡😡😡 MENDING BELANJA DI LAZADA/TOKPED AJA DAH BYE.,__label__1
Apl nya lelet pas di buka apalagi kalo ada promo tiap bulan pasti susah banget di buka,__label__3
Udah 5 hari nunggu.  Udah komplain juga melalui email shopee.  Tapi masih belum ada keputusan ni shopee.  Akun tiba tiba diblokir tagihan pay latter numpuk tanggal 5 batas estimasi maksimal pembayaran.  Gimana mau bayar sementara akun di blokir atau dibekukan.  Nanti yang ada lewat tanggal dan harus bayar biaya keterlambatan. .  Tolong respon nya dong,__label__3
Hehe maaf aku ganti karna aku pengen ucapin selamat ulang tahun shopee yg ke 12. 12🤗☺️🎂 semoga pada suka sama aplikasi ini semangat terus shopee 💪 terima kasih,__label__5
"Saya kasih bintang 5 kalau ada fitur dalam shopeefood: * jika seluruh menu habis pada 1 kategori, maka kategori itu disimpan di paling bawah (jadi ga menuh-menuhin) * List restoran terdekat jangan terlalu bawah lah, scrollnya masih berat banget * List yang digeser kesamping kebanyakan, harusnya kayak awal2 cuma 3 (susah buat scroll ke bawah)",__label__3
  kak game  suka gagal mohon baik,__label__3
Baguss banget aplikasi ini berguna aku untuk beli barang.  pesen pakai shopeepay juga nyampe nya amann juga banyak gratis ongkir di shope lohh ayo download shope sekarang jjangann sampai lupaa,__label__5
Aneh bgt dh shopee skrang limit ku di kurangin mulu padahal aqu sllu bayar sblom jatuh tempo malah. !!?,__label__5
"Makin kesini makin ilang chasback, gratis ongkir, makin gimana gitu, tiba"" aja aku keluar dr akun pdhl ga keluar dr akun",__label__3
"Duh kenapa pengirimannya gak bisa pilih😒 pihak Shopee gak tau perbandingan kurir dari masing² jasa pengiriman disetiap daerah.  Semoga bisa pilih sendiri lagi ya jasa kirimnya, males sama kurir jutek yg suka bikin barang rusak dijalan. ",__label__3
Kayaknya sophee dah mulai bangkrut,__label__1
  download ulang cerita anak sengaja hapus asplikasi  download ulang unsinstal,__label__3
"masa saya mauu menambahkan rekening bank di shopeepay , malah ga bisa² udahh beberapa hari . .  sayang aja saldo shopeepay saya dari pada ga di gunain , mau saya transfer ke rekening . .  ehh malahh alesan yg bdi berikan ga jelas",__label__3
  kecewa  peduli sejahtera karyawan seller,__label__1
  voucher voucher mata mu tidak bisa pakai,__label__3
aplikasinya bagus banget membantu kita belanja online dengan mudah,__label__5
App nya bagus tapi kadang ngelag waktu ada event kadang voucher suka eror tiba tiba hilang sendiri. ,__label__5
"Saya kecewa dengan shopee. Shopee hanya memihak pada seller yg jelas2 salah mengirimkan produk. Shopee hanya memikirkan kepentingan seller yg jelas2 ceroboh. Shopee sama sekali tidak memikirkan kerugian bagi pembeli, hanya seller yg dipikirkan oleh Shopee. Shopee sama sekali tidak memberikan hukuman bagi seller yg salah kirim dan kebijakan Shopee sangat merugikan pembeli.",__label__1
  hy  jasa hemat hapus susah dagang online,__label__3
Susah banget dapatin gratis ongkir yg dulu minimal belanja 30k udah dapat gratis ongkir 40k sekarang berubah minimal belanja 50k baru dapat gratis ongkir 40k dan kalo beli barang dari luar pulau ongkirnya lebih mahal daripada barangnya,__label__1
