label,review
__label__3," Ram 2gb aja sulit banget akses ke shopee apalagi kalau baru download terus mau login lewat fitur "" Saya "" ada tulisan "" fitur tidak tersedia "" padahal fitur profil utama.. Koneksi internet lancar untuk download browsing dll.. kedepan nya semoga bisa sedikit lebih ringan lagi.."
__label__3,Kenapa sih kok shopee tanam nya ga bisa dibuka. Pas nanam bibit yg gratis atau beli koin 100 bisa dibuka begitu beli yg bibit koin 1000 ga bisa dibuka. Jaringan internet bagus memori gede. Tapi kok ga bisa dibuka?
__label__3,Untuk kerja aplikasi udah lumayan  namun ketika saya menggunakan SPayLater padahal belum waktunya Jatuh Tempo sudah di spam
__label__3,Mungkin ini bisa jadi langkah evaluasi bagi Shopee  &  Perusahaan peminjaman agar kedepannya sebelum jatuh tempo tidak ditelpon terlebih dahulu. Kecuali jika sudah melewati batas waktu costumer/nasabah boleh ditelpon sekaligus denda. Terma kasih semoga masukan ini dapat diterima dengan baik
__label__3,Aplikasi terbaik
__label__3,mengapa akhir akhir ini ongkir yang diberikan shopee kok tambah mahal ya itu asli mahal karena jaraknya/berat kg nya atau emang ada kenaikan tarif ongkir itu saja terimah kasih
__label__3,sayang nya utk cod ada batas maksimal
__label__3,Mahal ongkir nya dari pada barang nya
__label__3,kurang bersahabat di hp kentang
__label__3,sekarang kok tidak bisa ya opsi pengiriman tak bisa dibuka dan saya tak bisa check out
__label__3,Saja ngajuin pengembalian barang dan dana diterima dan barang nya sudah saya kirim ehh kok tiba tiba barang nya malah dikembalikan lagi dan pengembalian dana nya tidak jadi padahal udah repot kirim nya
__label__3,Aplikasi udah update terbaru tapi mau login ga bisa
__label__3,Gratis ongkir nya mohon di lebihkan buat kami di luar pulau jawa dong
__label__3,TERUS TINGKATKAN LAGI.... BERI KAMI PENGALAMAN BELANJA ONLINE YG LEBIH BAIK
__label__3,Kak mau tanya kalo Ktp udah digunakan di akun sebelum nya tapi hilang . Terus daftar lagi shopepay gak bisa karna udah di daftarkan ktp saya Kalo mau daftar lagi bagaimana kak minta saran
__label__3,untuk shopeefood msih perlu di perbaiki karena sering mendapatkan driver yang jauh dari restoran
__label__3,ada baju squid game ga kak?
__label__3,kenapa hari ini aplikasi shopeku ga keluar kode Alfamart nya
__label__3,Min mau tanya kan akun shopee saya keluar sendiri trs lupa password saya ganti lagi udh berhasil masuk tp shopee paylater nya jd gaada sy mau bayar paylater tp paylater nya jd gaada di menu. Gimana ya min?
__label__3,voucher gratis ongkir extra. Gratis ongkir.. Ongkir 60 yg ke potong cuman 23000 haduh
__label__3,Tolong dong kembaliakan kayak semula lagi ongkir nya masa ia sampe ratusan ribu ongkir nya padahal barang yg di pesan cuman satu.
__label__3,penilaian hanya dapat 25 koin untuk upload foto dan video tidak pernah dapat cashback juga. Tidak bisa memilih metode pengiriman reguler
__label__3,Minta pembaruan mulu dah
__label__3,Segini dulu biar bisa meningkat
__label__3,Paket saya belom sampai tapi terkomfirmasi sudah diterima bagaimana ini?
__label__3,Shopee tambah transfer antar bank dong
__label__3,Shopee ga ada niatan bikin fitur dark mode? biar kalo buka malem malam nggak silau
__label__3,Punya koin shopee puluhan ribu tapi tiba² suka berkurang sendiri
__label__3," Tolong kasih tahu gimana cara nya bayar Spaylater sementara info di SPaylater bagian tagihan di dompet tetep Rp.0 dan tulisan nya ""tidak ada tagihan yang sedang berlangsung"". Setelah di update tetep aja gitu. Mohon di respon soal nya saya baru pertama pakai Spaylater"
__label__3,Saran aja gw lebih suka sistem yg dulu jadi kita yg tentukan jasa kirim sendiri bukan kaya sekarang di atur ama sistem Shopee
__label__3,Sayangnya payleter saya belum ada
__label__3,paket hemat udah gak ada lagi
__label__3,pengajuan di SPayLater hanya orang orang yg berpenghasilan besar  &  yg mempunyai pekerjaan bagus yg di setujui  Jangan pilih pilih customer ya min makasih
__label__3,Turunkan lah min cicilan min 30ribu bisa 6 bulan jd semangat belanja khusus buat yg ga pernah telat bayar cicilan.. mohon pertimbangkan
__label__3,Yah kurang suka sama fitur sekarang! soal nya produk pakaian dll dari luar negeri dah gaada toko nya aja kehapus kanudah segitu aja deh toko² yg jualan action figure anime semoga ga ke hapus  kalo di hapus juga dahlah
__label__3,Kenapa voucer tidak dapat di pakai min
__label__3,Ukuran aplikasi nya makin gede aja shopee
__label__3,Sudah berapa hari kalo mau login selalu gagal dan malah tertulis fitur belum tersedia
__label__3,Spaylater saya gak bisa d gunakan
__label__3,Tolong fitur buat milih jasa pengiriman di adakan lagi
__label__3,kasih shopee sudah bantu pencairan di akun saya yang di blokir.
__label__3,Apakah shopee bisa dipercaya maaf karna saya pengguna baru
__label__3,Aku pemula pengguna shopi jadi aku masi kurang tau aplikasi ini
__label__3,Belum dicoba untuk belanja
__label__3,Sekarang tidak bisa pilih jasa kirim sendiri tolong dong di perbaiki biar cara nya pilih jasa kirim sendiri seperti dulu biar semangat belanja di shopee
__label__3,Kenapa ya sekarang ngasih penilaian pada produk cuma dapat 25 koin dulu dapat 100 koin
__label__3,Kenapa setiap nonton live orang jualan dishopee koin nya selalu ada tulisan habis diklaim  terus saya cek di hp teman saya dengan nonton live yg sama ehh ada koin nya tapi yg aku gaada
__label__3,Ka saya pengguna lama shopee loh kenapa di akun shopee saya tidak ada Spinjam sedangkan yang baru download udh langsung dapet Spinjam
__label__3,semenjak update baru kepuasan itu berkurang dikarenakan metode pembayaran spaylater yang berubah. Dulu sebelum update saya bisa bayar spaylater tidak sesuai tagihan di aplikasi misalkan di tagihan spaylater tertera 400.000 saya bisa bayar duluan 200.000 atau saya bisa bayar sesuai cicilan dari masing2 barang yang saya beli tanpa digabung dengan barang lain. Sekarang sudah tidak begitu
__label__3," pas mau buka toko  posting produk terus ada tulisan ""not allow only open fulfillment channel below mask channel"" itu kenapa ya?"
__label__3,Kenapa fitur spaylater saya tiba² menghilang ?
__label__3,Lupa pin saya tolong gak buat pembayaran ini
__label__3,Mau bayar semua tagihan tapi akun ku dibekukan padahal nih akun pribadi gak neko* gimana mau bayar semua pembayaran Paylater dan pinjaman kalau akun dibekukan binggung ? Mohon shopee peninjauan nya di percepat kalo udah clear urusan saya ganti lagi ranting nya makasih
__label__3,Ongkos kirim keluar daerah tidak ramah
__label__3,Saya habis ganti hp terus saya mau buka akun shopee saya ko GK bisa ya mohon bantuan nya
__label__3,sekarang transfer virtual ada biaya nya c.o.d ada biaya nya isi saldo shopeepay juga ada biaya nya.
__label__3,semoga lebih baik lagi. dan memilih produk-produk yang bermutu dan berkualitas sebelum dipasarkan. Cek terlebih dahulu baru dipasarkan. Karna akan sangat mempengaruhi ke semua nya
__label__3,Kenapa harus pakai verifikasi wajah? Jadinya saya gak bisa balik ke akun saya
__label__3,kenapa iklan nya hanya orang luar nergri aja
__label__3,Kenapa saya gak bisa ganti user name. Respon nya username sudah dipake padahal dulu pas daftar nama nya benar setelah logout terus masuk lagi kok nama nya berubah
__label__3,Kenapa ga di kembalikan kayak dulu sih? Peminat nya juga banyak yang dulu
__label__3,Tolong dong shopee beri jasa ekspedisi nya yang beraneka dong banyak ... Masa harus pake jnt Mulu  saya lebih suka make kurir jasa lain
__label__3,Gk bisa masuk akun sendiri log in sudah lebih 10x. Udah bisa masuk tp disuruh hub costumer service
__label__3,knp di akun ku shopee paylater dan shopee pinjam nya gk muncul
__label__3,Itu permainan shopee peet beneran gak sih Kalau benaran baru aku mau
__label__3,kenapa ya saya tidak bisa login dengan no. yang lama? sudah beberapa kali login tetap gagal. mau nelpon gak ada pulsa. gimana kalo sudah begini? minta bantuan nya atuh admin.
__label__3,Spinjam dan shopeepay later ku ga bisa digunakan grgr waktu itu telat bayar padahal sudah dibayar tapi kenapa tidak bisa digunakan kembali
__label__3,Kenapa ya kak via pembayaran shopepay saya gagal terus mana uda top up tpi gk bisa dipake??
__label__3,Saya kok gak bisa bayar belanja an pakai shopepay ya padahal saldo ada .pas klik bayar muter2 terus proses bayar nya
__label__3,Plislah Shopee. Udah cape gw selfie mulu buat upgrade shopeepay. Salah mulu. Padahal udh bener loh
__label__3,Kanapa ya spylater saya kog ndak bisa dipakai padahal bayar nya tertip dan limit semakin bertambah tpi ko malah ndk bisa dipakai?
__label__3,dulu bisa bayar cicilan lebih awal sebelum tgl 1 udah bisa bayar kenapa sekarang ga bisa harus nunggu tgl 1 dulu.. coba min jelaskan.
__label__3,Saya top up 200.000 kenapa Saldo shopeepay enggak masuk gimana Sudah saya tanya Costumer service shopee Tetap aja nggak masuk mohon penjelasan nya
__label__3,Belum pasti saya masih bingung bagaimana menggunakan nya mohon bantuan nya min
__label__3,Shopee sering² in gratis ongkir atau di kurangi sedikitlah harga nya.
__label__3,Hallo kak admin  kenapa saya tidak bisa menukarkan koin shopee saya ya kak
__label__3,Aku belum belanja dulu via Shopee nunggu janji nya Shopee untuk yg berhasil verifikasi Shopee Pay. Apakah real atau seperti janji nya peserta Pemilu
__label__3,Kenapa harus saya yang di tegur karna cod gagal padahal jasa kirim nya yang engga sampai ke alamat tujuan saya. Padahal alamat saya sudah lengkap kenapa saya yang di tegur mohon penjelasan nya
__label__3,Tolong dong ukuran aplikasi nya sedikit dikurangi gede banget soal nya terimakasih
__label__3,Tolong dong shopee dipermudah untuk proses penggantian no wa saya udah coba beberapa kali nggk bisa terus diunggah file nya
__label__3,Kenapa sih skrg mau cek barang bilang nya muat ulang trs pdhal udh pake wifi
__label__3,Saya coba dulu karena saya baru pake shopee. dan saya masih belajar menggunakan nya..
__label__3,Shopee enakan yang dulu dulu untuk pengiriman nya macam² bisa murah sekarang cuman itu² aja Sekarang cod di kenai biaya dulu tidak
__label__3,Shopee pay later saya gk bisa d gunakan
__label__3,Min saya gak bisa login setelah ganti device kenapa??
__label__3,koin dr review terus menurun dapet nya dari 100 per satu review sekarang jd 25
__label__3,Kenapa ya Tidak bisa melakukan pembayaran lewat shopee pay padahal saldo mencukupi
__label__3,Tolong donk shopee saya ada akun baru tapi sewaktu dipakai voucher pengguna baru malah ga bisa dengan keterangan kode voucher terikat akun lain gimana tuh?
__label__3," Shopee  mau aktifkan paylater Udah memenuhi semua syarat trs top up menyelesaikan misi eh harus nunggu 31hari cuma"" doang"
__label__3,Belum dapat hadiah saya dari shopee.. hehehe
__label__3," Limit shopeepay later tiba"" hilang ga jelas."
__label__3,Susah login nih. Udah pakai link juga ga bisa masuk gimana nih min?
__label__3,Saya jarang dapet gratis ongkir 0 Rp tolong dong dikasih ke akun saya biar kaya orang2
__label__3,Buat pembeli nakal yg gamau klik pesanan selesai tipe produk non fisik. Harus menungu terlalu lama 1mingu lebih baru masuk dana tolong dikasih peringatan min..
__label__3," Tolong sopi ukuran nya jangan gede"" hp kentang saya tidak kuat menampung"
__label__3,Shopee skrng manja ya harus pake verifikasi wajah segala
__label__3,Kenapa pengajuan limit saya tidak di setujui min? mohon penjelasan nya
__label__3,Setelah di update malah shopee tanam tdk bisa di buka gimana nih
__label__3,Kenapa saya ga bisa login ke akun lama gara gara ganti hp
__label__3,Plis ini kenapa dah masak mau transfer Shopeepay nggak bisa padahal udah make sidik jari berhasil eh masih disuruh masukkan pin okey ku masukkan lah ya tapi kok nggak isoh? Padahal udah bener lho?
__label__3,tapi kenapa keranjang aku gak bisa d buka ya min
__label__3,Spaylater gw di tolak mulu sm shopee meski nunggu 30hari belanja hampir setiap hari kok gw
__label__3,PSLater saya kenapa tidak bisa ya? Kata nya SISTEM SIBUK Tapi ini sudah seminggu lebih masih ticak bisa juga
__label__3,Enggk bisa checkout knp
__label__3,shopee kenapa sekarang tidak bisa milih jasa kirim yang kita mau coba permudah lagi pilih jasa kirim nya
__label__3,Knp tidak dapat di update
__label__3,Shopee tolong dong bantu pembatasan promosi lewat chat biar chat yang penting tidak terpendam
__label__3,Shoppe kenapa akun saya tidak bisa dibuat chekout ya setelah diperbarui
__label__3,Shoope pay ku kenapa gabisa di pake
__label__3,kenapa sekarang tidak ada gratis ongkir lagi?
__label__3,Kenapa shopee bubble GK pernah bs dimainkan yah
__label__3,hadiah shopee koin kalau kasih penilaian jadi berkurang dr awal 100 skrng jd 25 coin .. gmna nih ..
__label__3,Perbanyak gratis ongkir Rp. 0 nya dong
__label__3,Kenapa voucer nya gak bisa dipake  ya
__label__3,Apakah ada alasan atau penjelasan knp voucher alfamidi dll dibatasi oleh jam bukan kah dlu voucher alfamidi dll akan muncul secara acak??
__label__3,Lumayan standar
__label__3,kenapa di akun saya untuk chat shopee atau meminta bantuan kepada shopee tidak ada ya kak? Padahal saya menggunakan shopee untuk berjualan juga kak.....mohon bantuan nya...mksh
__label__3,Mohon bantuan nya. Saya tidak bisa login karena verifikasi muka. Sedang saya blm pernah mengatur verifikasi muka.
__label__3," Kok tiba"" shopleter saya hilang ya"
__label__3,Tolong admin shope kenapa shope sy TDK bisa cod padahal selama ini selalu cod
__label__3," ini kenapa sih dr td mau bayar shopeepay latter gak bisa  muter"" mulu"
__label__3,Saya penggunaan lama Shopee dan Shopee sudah menjadi pekerjaan samapingan sebagai penjual online meski tidak punya toko d Shopee
__label__3,Kenapa tidak bisa tarik dana melalui shopeepay iya padahal sudah di upgrade
__label__3,Shopee tolang dong di perbaiki lagi soal nya misal bayar bulan depan 220rb pake gratis ongkir/ sama saja
__label__3,mau tanya ttg pinjaman saya di shopee. Saya sudah meminjam dari hari minggu tapi kenapa sampai saat ini belum ada pencairan dana ya?
__label__3,Tolong di cek lagi kenapa pengajuan shope pinjam saya belum di transfer jg sampe skrg pdahal semua sudah lewat tgl verifikasi . Tolong kepada pihak shopee di cek
__label__3,Kenapa skrg lambat ya biasa kalo mau spinjam lgsg di TF ini udh nunggu sampe tiga hari padahal udah d setujui semua
__label__3,Mana kata di tv kalo download shopee gratis shopeepay 100 ribu mana aku kok gak dapat sih
__label__3,sudah di apgrade ke shope pay plus masih engga bisa di tambah limit tetap maksimal 2 juta. Padahal mau top up 5 juta tapi engga bisa
__label__3,Ko voucher gratis ongkir nya g bisa di pake ya...
__label__3,Mengapa diakun shopee saya semua toko aktif 4 Minggu yg lalu
__label__3,Baru bergabung
__label__3,kak admin.. tolong dong.. syarat gratis ongkir nya di kembalikan lagi jadi minimal blanja 30 ribu.
__label__3,SPinjam saya tiga hari belum di acc
__label__3,Pengalaman aku jualan seprai dan teperwer
__label__3,Turun kn harga ongkir
__label__3,Akun saya kok ga bs dibuka ya padahal alamat email ya sama. Riwayat pembelian ada udah silver pula.
__label__3,Shopee ku yang baik tolong donk benahi chat nya
__label__3,saya pengguna baru tpi kenapa saya nggk bisa pakai voucher gratis ongkir
__label__3,Kasih tiga dulu saya baru pemula.
__label__3,kok sama ya.. akhir2 ini akun saya juga tdk bisa menggunakan voucher karna ada aktivitas janggal..
__label__3,Akun shopee gue ga bisa gratis ongkir masa  pake shopepay pun sama
__label__3,Shopeepaylatter saya kok gak muncul
__label__3,Kasi tiga dulu sebelum tau pelayanan nya
__label__3,tolong berikan lebih banyak voucher Free ongkir please. aku sangat membutuhkan itu
__label__3,Pake shopee udh lama bgt sering belanja sampe dpt limit paylater dan shopee pinjam tp knp skrg ada biaya penanganan segala ya ?
__label__3,Lumayan sih kalo pas ada gratis ongkir
__label__3,Kasih tau dong kenapa saya diblokir oleh shopee
__label__3,Saya belum puas berhubungan dengan mu Shopee ku sayang karena transaksi beli pulsa dan bayar tagihan tagihan proses nya lama
__label__3,saya aktif kan paylater tapi tulisan nya di nonaktifkan
__label__3,ka kenapa sekarang shopee tidak bisa di sambungkan ke akulaku mohon penjelasan nya ka
__label__3,kenapa sekarang shopee paylater saya gak ada limit nya padahal saya sudah bayar lunas tapi malah jadi 0 limited
__label__3,Tolong dong di bantu saya tdk bisa log in kembali di akun shopee karena lupa password.. udh sy coba step by step untuk memulihkan akun terakhir saya email ke Shopee akan tetapi msh blm ada feedback
