review
__label__1  nyaman shopee cuman kesal pilihan kirim disediakan reguler juta bobrok habis gimana bobrok paket dikirim alasan ambil paket pesan barang juta dikirim cod bayar berharap paket shopee aneh juta jelek kena bermasalah kali gbisa bayar cod pokonya hapus juta shopee
__label__5  suka belanja shopee harga murah cod top shopee dukung
__label__5  mksi shopee perna belaja dishopee pokonya happy kasih terbaik kastamernya diskon gratiss ongkir
__label__5  belanja praktis mantap berkualitas shopie keren
__label__3  shopee pay ku pakai
__label__1  update aplikasi okt lihat review produk hitam cuman blank putih internet pakai operator indihome wifi hapus cace data uninstal install ulang shopee restart hp kendala
__label__3  mengandalkan shopee belanja online pelapak disana berhasil verifikasi data limit kredit ribu rupiah shopee pay later opsi pembayarannya muncul menu pembayaran coba solusi chat menu complaint email tanggapan cs ketiga angkat telepon cs shopee perbaikan jaringan
__label__3  kupikir shopee lemot masuk produk keranjang log pengguna mengeluhkan kali live chat admin perbaiki harian aplikasi sistemnya buruk
__label__3  shopee mestinya ketat barang dijual pengguna kebanyakan pengguna menyediakan misteri box mencari untung jujur sekian kali beli misteri box isi gelang aslinya harga harga misteri box ribuan tolong diperketat
__label__3  rinso promo check out dibawa keranjang pas keranjang barang teh euweh bagoy
__label__5  promo gratis ongkir harga grosir puas
__label__1  tim tech shopee diperbaiki aplikasi maintenance
__label__1  sumpahh parah aplikasiny masalahnyahuff
__label__3  turun ratingnya shopee gratis ongkirnya kebanyakan shopee pay aktifkan shopee pay orang rekening mbangking belanja mahal ongkir malas belanja coba gratis ongkir ganti sistem cod belanja nyaman pokoknya
__label__1  memakan kuota
__label__1  aplikasinya stuck pakai aneh
__label__1  ui keberatan sial pencet pencarian layar putih ringanin
__label__3  pelayanan promo bagus mohon jasa pengantaran barang mohon jasa percaya mohon awasi kerjanya kecewa barang kpd orang izin kpd penerima paket thx
__label__5  bagus fitur lengkap terima kasih
__label__3  buka belanja shopee bersihkan cancle hapus download update pakai wifi ginii tolong perbaiki
__label__5  aplikasi memudah belanja covid rumah terimakasih shopee
__label__1  perbaiki shopee food gps titik order sesuai titik ditentukan noted pembelian pesanan terbaca driver resto alias salah pesan pedas dikirim pedas
__label__1  update bete
__label__1  suka
__label__3  aplikasinya lumayan bagus juta pengirimannya cepat kadang shopeenya lemot pas lemot voucher susah dapetin mending pakai lazada lazada pengiriman voucher gratis ongkir shopee jarang voucher gratis ongkir
__label__5  shopee bagus suka berbelanja shopee cari lengkap
__label__3  minimal tambahin daftar pencarian favorit bukalapak tokopedia enak cari barang favoritkan tolong minimal
__label__3  tolong diperbaiki sistemnya lemot kadang belanja sesuai nominal pakai gratis ongkirnyaknp potongan ongkirnya ribu
__label__5  bagus shopee belanja online hemat uang
__label__3  akun logout dilogin buffring dialihkan laman
__label__3  tolong tindak toko chat kirim barangnya sttnya kemas
__label__5  syuka sulusi belanja harga murah kualitas murahan
__label__1  membantu
__label__1  blass bayar pakai shopeepay saldo mencukupi melebihi barang beli tolong perbaiki sayang saldonya woe dipakai
__label__1  kecewa pelayanan shopee akun seller dibekukan dana cair seller mengeluhkan shopee suka mengambil hak seller
__label__3  kasih salah lihat icon dikemas dikirim kebalik kemas icon mobil kirim icon kardus packingan hmm bantu shopee tidur mikirin
__label__3  shopee jarang gratis ongkir pengguna non shopee pay membeli barang shopee jaranghampir gratis ongkir non shopeepay sulit membeli barang gratis ongkir tolong diadakan gratis ongkir
__label__1  anggota platinum berturutizin kekecewaan belabelain foto vidioinya kegiatan unboxing dapatnya receh koin voucher castback subsidi ongkir ribu syarat belanja ribu sekrang syarat belanja minimal ribu kecewa belanja belanja event warung tetangga shopee pelit
__label__5  puas aplikasi shopee
__label__5  aplikasi jual beli online bermanfaat terima kasih shopee
__label__1  gimana penarikan shopee pay rekening pending estimasi sehari doang dikirim tanggal dikirim kecewa shopee pelayanan
__label__5  berbelajan menyenangkan
__label__3  maaf bintang kurangin sempet hapus aplikasi gambar buka aplikasi produk lihat gambar muncul warna putih rubah barusan coba instal hasilnya kesal nyaman pakai shopee
__label__5  shopee dipercaya sesuai aplikasigambar barang cepat sampainya
__label__5  tingkatkan pelayanannya
__label__5  pelayanan shopee puas
__label__5  suka aplikasi barang pokoknya suka deh
__label__1  kecewa pakae shpee giliran shpeepayleter ditolak aktif data asli bintang dituruniaja
__label__1  error akun terlogout
__label__5  shopee membantu belanja orangnya malas ketoko
__label__1  spaylater jangka spaylater cicilan lunas chat customer service spaylater tolong shopee perbaiki sistemnya pengguna setia shopee kecewa
__label__3  hati guys pengiriman shopee suka bermasalah bukti serah barang terima barang barang diangap terima rugi konsumen koordinasi sekal tanggung penanganan barang
__label__1  sopipood gagal lnjut trnsksi error klua bntar hp nolep
__label__1  diupdate lelet aplikasinya
__label__1  sumpahh mengerti shopee uang shopepay hilang dibalikin kubeli makanan shopeefood ehh anjink driver suruh kasih bintang lapor shopee kek yawdah uang ku makanan ku rugi gilaa
__label__3  pembaharuan aplikasinya jelek nyaman pakai versi lemot down
__label__5  always puas belanja
__label__1  ribet sial daftar otp muncul muncul udahlah uninstall ribet
__label__1  hapus shopee payga berguna bangettf tunggu haritolol bangetmasih amatiran kirim uang nekathasilnya kecewa pelanggan
__label__1  kalinya pket hilang kemana pakai expedisi shopee express status diterima bersangkutan tdak menerima pakai expedisi mending pakai expedisi gimana tanggung
__label__1  haii shopee teruntuk event flash sale harap shopee membedakan bot manual kebanyakkan akun akun orang memakai bot batasi orang memakai bot dibiarkan harap kedepannya shopee membedakan bot manuall
__label__1  shopee pinjam tolong perbaiki bintang verifikasi pinjam sukses verifikasi bank sukses pencairan dana cair cair laporan cs shopee beres
__label__1  kali mengajukan pengembalian gagal barang diterima sesuai ditampilkandeskripsi dikembalikan direspon penjual shopee penyelesaian barang diterima opsi pengembalian kasih bintang permasalahan kecewa shopee perlindungan konsumen
__label__5  akunku dinonaktifkan alasan
__label__5  belanja shopee puas pelayanan terbaik costumer terima kasih shopee
__label__1  upgrade susah gara ktp burampdhl disertakan sim
__label__3  turun ratingnya pembayaran metode apapun log out login uptade instal ulang hapus akun shopee
__label__3  loading pencarian produk super aplikasi lambat suka belanja shopee laku bagus free ong minimal belanja mah kayak olshop laen
__label__3  bagus beli barang murah
__label__3  ku data ku bermasalah komentar produk terkirim toko susah loading up gambar bermasalah dikirim ku ganti pakai wifi hapus chance uninstall pembaharuan dll kesini mengecewakan tolong shopee diperbaiki berlangganan puas bagus
__label__1  toko perintah suruh alamat toko alamat pilihan atur alamat toko atur alamat utama pas atur jasa pengiriman suruh masukkan alamat toko maksud gimana kecewa shopee
__label__3  
__label__5  apl bagus donwlod apl
__label__5  suka belanja sope berlangganan alhamdulillah produknya
__label__3  shopee pelit gratis ongkir gratis ongkir shopeepaysplater rakyat kayak rada berat sii suruh isi shopay duluan kayak pelit gratis ongkir ongkir murah ongkir mahal gratis ongkir setia shopee
__label__1  mengeluarkan iklan
__label__5  layanan shopee puas semoga hebat
__label__3  ongkir mahal susah gratis ongkir minimal belanja minimal belanja mahal suka shopee kesini
__label__3  pengembang mohon perbaikan akses tunanetra aplikasi shopee hitam tombol terbaca screen reader kaum tunanetra kesulitan menjelajahi fitur aplikasi shopee
__label__5  membantu membeli butuhkan trimakasih shopee
__label__1  shopee biaya ongkirnya menguras dompet gratis ongkir pengguna gratis ongkir mimpi bohong
__label__3  shopeepaylater ditarik telat kali lupa sandi akun shopee pembayaran telat alasan ditarik
__label__3  estimasi pengiriman pembayaran cod barang terima tanggal estimasi tanggal taunya tanggal dtgnya uang bayar cod terpakai kebutuhan aplikasi sesuai estimasinya uangnya dipakai kebutuhan pesanan barangnya pengetahuan kurirnya rumah kayak
__label__3  voucher gratis ongkir shopee jarang tinggal daerah jabodetabek susah ongkirnya mahal
__label__1  hallo shopee terhormat limit spaylater berkurang limit limit nominal juta sekian transaksi limit juta rp total transaksi seharus sisa limit tinggal rp sisa limit tinggal kemna halaman spaylater tanggal sep bayar pembyaran tanggal oct
__label__3  orang barang flash sale pakai bot shopee kebijakan adil pakai bot bolehkan flash sale adil
__label__5  bersifat pribadi trim akhon aceh
__label__1  muncul iklan hp
__label__5  bagus bangett mantap pokoknya sukanya games capit dimainkan
__label__1  server suka error
__label__3  bagus praktis terima barang sesuai pesanan
__label__5  belanja shopee menyenangkan barang cepat
__label__3  coba update aplikasi gagal dibantu
__label__3  ekspedisi shopee tolong adakan ekspedisi hemat susah beli barang murah ongkirnya mahal ganti marketplace
__label__5  hallo shopee shopeepay mohon pencerahanny
__label__5  belanja shopee bagus sesuai pesanan semoga amanah
__label__3  menu hapus inbox pesan langsung inbox pesan promo masuk hapus persatu capek menyita
__label__5  commerce terpercaya kemudahan bertransaksi good shopee
__label__1  saldo shopee pay hilang
__label__5  beli shopee gratis ongkir
__label__1  aplikasi ribett lelet
__label__5  kiriman cepat kualitas produknya bagus harga terjangkau
__label__5  suka shopee aneh chasback dipakai perbanyak gratis ongkirnya
__label__1  kasih ulasan pokoknya kecewa hmm
__label__5  menurutku aplikasi bagus langganan
__label__3  pas cekout tulisan kaya kak checkout gagal checkout gagal aktivitas mencurigakan checkout akunmu dibatasi pastikan membaca kebijakan shopee
__label__3  free ongkir jabotabek kota lokasi free ongkir mahal ongkirnya
__label__1  beli token listrik pulsa nomor telpon paraah
__label__3  pakai shopee standar express konsumen marah bahan baku kunjung pakai kurir sehari kecewa gnti pengiriman pas order maksa pakai sse ampuun
__label__5  bagus berkualitas
__label__1  akun cekout
__label__5  mantull belanja bebas ongkirnya murah meriah barang bagus
__label__5  suka aplikasi membantu berbelanja kebutuhan
__label__3  menanam shopee pay
__label__1  coba shopee pet kendala kasih snack teman tim shopee email kendala shopee pet percaya suruh cirebon tim kasih snack shopee pet kasih snack teman bereskan pegawai shopee malas profesional
__label__5  bagus aplikasinya cuman kadang lemot pesan barang cuman harganya ongkirnya murahkan bagus barang barang shopee haru belanja shopee muantap pokonya rugi downloadnya
__label__1  game shopee bubble lemot level ngumpulin nyawa nyawa tunggu jam main parah update
__label__5  shopee hebat belanja dishopee super murah diskon terimakasih shopee semoga sukses
__label__1  maaf bintangnya turun kecewa sophee top up sopheepay lemot live chat agen antri gimana tolong perusahaan
__label__5  barang jualan barang pribadi dirumah beli shopee
__label__5  menyenangkan aplikasi shopee berbelanja menjual
__label__5  mantap cepat proses
__label__5  memudahkan belnja online harga murah ongkirpun murah
__label__3  mohon mb dikurangin donlot
__label__5  suka shopee mudahan terbaik
__label__3  sebenernya suka belanja shopee gambar real barangnya kecewa kurirnya salah kirim ngirimnya dirumah orangbeda desa alamat paket taruh pagar milik orang chat langsung taruh rumah orang sembarangan
__label__1  jaringan hp ku snapdragon lemot parah
__label__1  kali kecewa belanja shopee mall aman belanja shopee mall lol habis barang jujur hadeh
__label__3  senang pakai shopee murah pengiriman cepat kesini kecewa fiturfitur bermasalah tolong perbaiki tokonya cod pas check out update update beli barang jual pakai metode pembayaran cod cod beli barang pesanan customer numpuk gn matiin rezeki orang
__label__5  bintang berbicara pokok aplikasinya bagus
__label__5  shopee mall memiliki uang terimaksih shopee
__label__3  mohon maaf update jualan poin contonya poin merk kali diupdate update aplikasi instal ulang aplikasi tolong minimal konfirmasinya
__label__1  buka aplikasi shopee berat parah
__label__3  lemot
__label__1  iklanhp lemott
__label__5  belanja praktis cepat pesanan sukses shopee
__label__1  kecewa pelayanan shopee buruk
__label__5  toko online bagus lengkap
__label__1  aplikasi ribet bngat daftar
__label__5  shopee memudahkan berbelanja mall shopee is the best
__label__5  aplikasi mantap bagus mempermudah belanja shopee
__label__5  puas pelayanannya aplikasi shopping real terima kasih
__label__5  belanja aman nyaman shopee mudah mudahan shopee mengutamakan kinerjanya
__label__3  potongan ongkir cuman ribu kalah aplikasi kangen shoppee malas belanja shopee semoga kedepannya berkembang provinsi kenak ongkir pokoknya shoppee turun rating kedepannya
__label__3  sekedar ngsh ajj tolong pihat shopee hpusknlh pakai jasa juta jangn pakai sbb pesanan jasa pengiriman juta tidk pakai lh jasa pengiriman bagus sprti ninja jne
__label__5  aplikasinya bagus membantu mager beli langsung barang aplikasi
__label__1  pakai aplikasi notifikasi barang dikirim beli sarannya uang barang dikirim
__label__5  enak pesan cepat
__label__5  berbelanja shopee baguss cuman kadang sengaja mencet pemesanan barang kadan lansung batal kada pembatalan tolak batangnya kirim masukanqu khan rugi kirim ambil barang pesananya
